FID,objectid,income,race,family_lon,family_lat
45321,45322,12,1,-93.410186999999993,45.058193000000003
45322,45323,12,1,-93.287139999999994,44.873553999999999
45323,45324,12,1,-93.287398999999994,44.874374000000003
45324,45325,12,1,-93.287330999999995,44.873089000000000
45325,45326,12,1,-93.288169999999994,44.874245000000002
45326,45327,12,1,-93.277634000000006,44.870525000000001
45327,45328,12,1,-93.266463999999999,44.870418999999998
45328,45329,12,1,-93.296111999999994,45.106785000000002
45329,45330,12,1,-93.463188000000002,44.876347000000003
45330,45331,12,1,-93.259094000000005,44.898102000000002
45331,45332,12,1,-93.260185000000007,44.899197000000001
45332,45333,12,1,-93.242203000000003,44.928547000000002
45333,45334,12,1,-93.210442000000000,44.950221999999997
45334,45335,12,1,-93.268187999999995,44.920254000000000
45335,45336,12,1,-93.267882999999998,44.919907000000002
45336,45337,12,1,-93.354301000000007,45.142231000000002
45337,45338,12,1,-93.350005999999993,45.144444000000000
45338,45339,12,1,-93.376244000000000,44.900089000000001
45339,45340,12,1,-93.377448999999999,44.900185000000000
45340,45341,12,1,-93.382750999999999,44.884827000000001
45341,45342,12,1,-93.369865000000004,44.877719999999997
45342,45343,12,1,-93.370277000000002,44.877903000000003
45343,45344,12,1,-93.442832999999993,45.112419000000003
45344,45345,12,1,-93.324759999999998,44.927867999999997
45345,45346,12,1,-93.325989000000007,44.926495000000003
45346,45347,12,1,-93.326042000000001,44.926872000000003
45347,45348,12,1,-93.325919999999996,44.926594000000001
45348,45349,12,1,-93.322913999999997,44.927582000000001
45349,45350,12,1,-93.320617999999996,44.928848000000002
45350,45351,12,1,-93.313995000000006,44.930903999999998
45351,45352,12,1,-93.323775999999995,44.922485000000002
45352,45353,12,1,-93.298218000000006,44.908290999999998
45353,45354,12,1,-93.297798000000000,44.909095999999998
45354,45355,12,1,-93.297379000000006,44.907412999999998
45355,45356,12,1,-93.298409000000007,44.907612000000000
45356,45357,12,1,-93.297218000000001,44.908630000000002
45357,45358,12,1,-93.298385999999994,44.908360000000002
45358,45359,12,1,-93.297934999999995,44.908957999999998
45359,45360,12,1,-93.296340999999998,44.914185000000003
45360,45361,12,1,-93.296074000000004,44.913967000000000
45361,45362,12,1,-93.293914999999998,44.914875000000002
45362,45363,12,1,-93.294556000000000,44.914271999999997
45363,45364,12,1,-93.213584999999995,44.913536000000001
45364,45365,12,1,-93.208045999999996,44.909816999999997
45365,45366,12,1,-93.210196999999994,44.903869999999998
45366,45367,12,1,-93.210541000000006,44.904769999999999
45367,45368,12,1,-93.395111000000000,45.020035000000000
45368,45369,12,1,-93.437552999999994,45.075499999999998
45369,45370,12,1,-93.357140000000001,45.035870000000003
45370,45371,12,1,-93.440314999999998,45.208519000000003
45371,45372,12,1,-93.340759000000006,44.903033999999998
45372,45373,12,1,-93.336501999999996,44.900696000000003
45373,45374,12,1,-93.337067000000005,44.900719000000002
45374,45375,12,1,-93.336951999999997,44.900978000000002
45375,45376,12,1,-93.340889000000004,45.010662000000004
45376,45377,12,1,-93.454605000000001,45.065581999999999
45377,45378,12,1,-93.375838999999999,44.897438000000001
45378,45379,12,1,-93.366669000000002,44.894061999999998
45379,45380,12,1,-93.318848000000003,45.005488999999997
45380,45381,12,1,-93.336678000000006,44.978518999999999
45381,45382,12,1,-93.454857000000004,45.112236000000003
45382,45383,12,1,-93.320625000000007,44.898356999999997
45383,45384,12,1,-93.388260000000002,44.900638999999998
45384,45385,12,1,-93.321692999999996,45.073689000000002
45385,45386,12,1,-93.338486000000003,44.925727999999999
45386,45387,12,1,-93.371764999999996,44.893031999999998
45387,45388,12,1,-93.373824999999997,44.893569999999997
45388,45389,12,1,-93.373215000000002,44.893604000000003
45389,45390,12,1,-93.379890000000003,44.990017000000002
45390,45391,12,1,-93.449271999999993,45.087184999999998
45391,45392,12,1,-93.290169000000006,45.081367000000000
45392,45393,12,1,-93.331490000000002,45.129931999999997
45393,45394,12,1,-93.328423000000001,45.127575000000000
45394,45395,12,1,-93.352813999999995,44.892516999999998
45395,45396,12,1,-93.352394000000004,44.892391000000003
45396,45397,12,1,-93.353759999999994,44.891334999999998
45397,45398,12,1,-93.354866000000001,44.914993000000003
45398,45399,12,1,-93.323134999999994,44.886623000000000
45399,45400,12,1,-93.323036000000002,44.886859999999999
45400,45401,12,1,-93.323920999999999,44.887599999999999
45401,45402,12,1,-93.323020999999997,44.888328999999999
45402,45403,12,1,-93.419571000000005,44.934714999999997
45403,45404,12,1,-93.431365999999997,45.133887999999999
45404,45405,12,1,-93.425774000000004,45.135185000000000
45405,45406,12,1,-93.425476000000003,45.135193000000001
45406,45407,12,1,-93.415649000000002,45.125351000000002
45407,45408,12,1,-93.406402999999997,45.141319000000003
45408,45409,12,1,-93.405951999999999,45.134579000000002
45409,45410,12,1,-93.435783000000001,45.116661000000001
45410,45411,12,1,-93.319450000000003,45.130885999999997
45411,45412,12,1,-93.324173000000002,45.127861000000003
45412,45413,12,1,-93.407798999999997,44.876331000000000
45413,45414,12,1,-93.424544999999995,44.924453999999997
45414,45415,12,1,-93.338531000000003,45.100673999999998
45415,45416,12,1,-93.296165000000002,45.089142000000002
45416,45417,12,1,-93.468590000000006,44.878002000000002
45417,45418,12,1,-93.468956000000006,44.878726999999998
45418,45419,12,1,-93.470978000000002,44.879215000000002
45419,45420,12,1,-93.337967000000006,44.898235000000000
45420,45421,12,1,-93.337524000000002,44.893017000000000
45421,45422,12,1,-93.337226999999999,44.893813999999999
45422,45423,12,1,-93.337654000000001,44.893444000000002
45423,45424,12,1,-93.337081999999995,44.893760999999998
45424,45425,12,1,-93.389838999999995,45.074902000000002
45425,45426,12,1,-93.348067999999998,45.141930000000002
45426,45427,12,1,-93.361298000000005,45.107567000000003
45427,45428,12,1,-93.447235000000006,44.866554000000001
45428,45429,12,1,-93.448761000000005,44.867187999999999
45429,45430,12,1,-93.448723000000001,44.866557999999998
45430,45431,12,1,-93.399673000000007,45.005619000000003
45431,45432,12,1,-93.399292000000003,45.005634000000001
45432,45433,12,1,-93.400124000000005,45.005558000000001
45433,45434,12,1,-93.375709999999998,45.114395000000002
45434,45435,12,1,-93.331360000000004,45.117432000000001
45435,45436,12,1,-93.453727999999998,44.871161999999998
45436,45437,12,1,-93.394653000000005,45.001185999999997
45437,45438,12,1,-93.340309000000005,45.131821000000002
45438,45439,12,1,-93.373817000000003,45.121257999999997
45439,45440,12,1,-93.338263999999995,44.916195000000002
45440,45441,12,1,-93.386131000000006,44.997379000000002
45441,45442,12,1,-93.368919000000005,45.101230999999999
45442,45443,12,1,-93.331344999999999,45.144260000000003
45443,45444,12,1,-93.350639000000001,45.147007000000002
45444,45445,12,1,-93.351814000000005,45.146735999999997
45445,45446,12,1,-93.352172999999993,45.145546000000003
45446,45447,12,1,-93.332122999999996,44.922381999999999
45447,45448,12,1,-93.387054000000006,44.918483999999999
45448,45449,12,1,-93.387305999999995,44.918049000000003
45449,45450,12,1,-93.435203999999999,45.081927999999998
45450,45451,12,1,-93.425865000000002,45.067352000000000
45451,45452,12,1,-93.404526000000004,45.068195000000003
45452,45453,12,1,-93.403023000000005,45.071415000000002
45453,45454,12,1,-93.404526000000004,45.072231000000002
45454,45455,12,1,-93.403380999999996,45.071831000000003
45455,45456,12,1,-93.441367999999997,45.065102000000003
45456,45457,12,1,-93.436515999999997,45.126469000000000
45457,45458,12,1,-93.439116999999996,45.126835000000000
45458,45459,12,1,-93.436278999999999,45.126381000000002
45459,45460,12,1,-93.438316000000000,45.127155000000002
45460,45461,12,1,-93.347778000000005,45.135219999999997
45461,45462,12,1,-93.336089999999999,45.146644999999999
45462,45463,12,1,-93.363083000000003,45.172794000000003
45463,45464,12,1,-93.374931000000004,45.171821999999999
45464,45465,12,1,-93.375107000000000,45.171703000000001
45465,45466,12,1,-93.375336000000004,45.171852000000001
45466,45467,12,1,-93.375206000000006,45.171832999999999
45467,45468,12,1,-93.352508999999998,45.164436000000002
45468,45469,12,1,-93.373581000000001,45.156402999999997
45469,45470,12,1,-93.377014000000003,44.904693999999999
45470,45471,12,1,-93.335823000000005,45.013827999999997
45471,45472,12,1,-93.335517999999993,45.012486000000003
45472,45473,12,1,-93.336135999999996,45.013187000000002
45473,45474,12,1,-93.469054999999997,45.075405000000003
45474,45475,12,1,-93.468451999999999,45.075541999999999
45475,45476,12,1,-93.468185000000005,45.074562000000000
45476,45477,12,1,-93.403830999999997,45.183425999999997
45477,45478,12,1,-93.405640000000005,45.182670999999999
45478,45479,12,1,-93.405158999999998,45.182414999999999
45479,45480,12,1,-93.405120999999994,45.182755000000000
45480,45481,12,1,-93.383071999999999,44.917583000000000
45481,45482,12,1,-93.446952999999993,45.106949000000000
45482,45483,12,1,-93.445137000000003,45.104759000000001
45483,45484,12,1,-93.347808999999998,45.017578000000000
45484,45485,12,1,-93.372726000000000,45.061329000000001
45485,45486,12,1,-93.383735999999999,45.014198000000000
45486,45487,12,1,-93.383987000000005,45.013930999999999
45487,45488,12,1,-93.374527000000000,44.901955000000001
45488,45489,12,1,-93.407143000000005,45.076481000000001
45489,45490,12,1,-93.405113000000000,45.070762999999999
45490,45491,12,1,-93.341742999999994,45.052498000000000
45491,45492,12,1,-93.362380999999999,45.057693000000000
45492,45493,12,1,-93.367469999999997,45.031863999999999
45493,45494,12,1,-93.340896999999998,45.053696000000002
45494,45495,12,1,-93.258201999999997,44.948841000000002
45495,45496,12,1,-93.287673999999996,44.916580000000003
45496,45497,12,1,-93.287070999999997,44.916328000000000
45497,45498,12,1,-93.291968999999995,44.896946000000000
45498,45499,12,1,-93.310317999999995,44.928825000000003
45499,45500,12,1,-93.276641999999995,44.985022999999998
45500,45501,12,1,-93.265281999999999,45.032066000000000
45501,45502,12,1,-93.265670999999998,45.033478000000002
45502,45503,12,1,-93.265297000000004,45.033664999999999
45503,45504,12,1,-93.264626000000007,45.030945000000003
45504,45505,12,1,-93.273262000000003,44.916621999999997
45505,45506,12,1,-93.273712000000003,44.916508000000000
45506,45507,12,1,-93.305305000000004,44.962311000000000
45507,45508,12,1,-93.290222000000000,44.954922000000003
45508,45509,12,1,-93.289496999999997,44.954712000000001
45509,45510,12,1,-93.289664999999999,44.954338000000000
45510,45511,12,1,-93.282730000000001,44.911633000000002
45511,45512,12,1,-93.283385999999993,44.908619000000002
45512,45513,12,1,-93.283417000000000,44.904442000000003
45513,45514,12,1,-93.283539000000005,44.903827999999997
45514,45515,12,1,-93.279769999999999,44.902797999999997
45515,45516,12,1,-93.278830999999997,44.961131999999999
45516,45517,12,1,-93.295333999999997,44.911437999999997
45517,45518,12,1,-93.295081999999994,44.911175000000000
45518,45519,12,1,-93.327163999999996,44.951202000000002
45519,45520,12,1,-93.319855000000004,44.968403000000002
45520,45521,12,1,-93.311394000000007,44.963115999999999
45521,45522,12,1,-93.294899000000001,44.905746000000001
45522,45523,12,1,-93.263748000000007,45.004925000000000
45523,45524,12,1,-93.293739000000002,44.968184999999998
45524,45525,12,1,-93.307091000000000,44.906368000000001
45525,45526,12,1,-93.290160999999998,44.898529000000003
45526,45527,12,1,-93.294449000000000,45.047286999999997
45527,45528,12,1,-93.239127999999994,45.020007999999997
45528,45529,12,1,-93.265961000000004,44.896923000000001
45529,45530,12,1,-93.261077999999998,44.892681000000003
45530,45531,12,1,-93.260932999999994,44.894008999999997
45531,45532,12,1,-93.258613999999994,44.899391000000001
45532,45533,12,1,-93.315444999999997,44.911448999999998
45533,45534,12,1,-93.280403000000007,44.926453000000002
45534,45535,12,1,-93.312652999999997,45.032352000000003
45535,45536,12,1,-93.312438999999998,45.033104000000002
45536,45537,12,1,-93.313254999999998,45.031540000000000
45537,45538,12,1,-93.299507000000006,45.034615000000002
45538,45539,12,1,-93.299262999999996,45.033760000000001
45539,45540,12,1,-93.319321000000002,44.932816000000003
45540,45541,12,1,-93.322556000000006,44.930183000000000
45541,45542,12,1,-93.322272999999996,44.930244000000002
45542,45543,12,1,-93.321456999999995,44.928840999999998
45543,45544,12,1,-93.275604000000001,44.932910999999997
45544,45545,12,1,-93.289276000000001,44.944251999999999
45545,45546,12,1,-93.298698000000002,44.906067000000000
45546,45547,12,1,-93.239197000000004,45.022860999999999
45547,45548,12,1,-93.304946999999999,44.899242000000001
45548,45549,12,1,-93.305335999999997,44.899349000000001
45549,45550,12,1,-93.305344000000005,44.898220000000002
45550,45551,12,1,-93.306083999999998,44.895988000000003
45551,45552,12,1,-93.280608999999998,44.988498999999997
45552,45553,12,1,-93.255027999999996,44.913787999999997
45553,45554,12,1,-93.283805999999998,44.927318999999997
45554,45555,12,1,-93.283310000000000,44.927382999999999
45555,45556,12,1,-93.309844999999996,45.020187000000000
45556,45557,12,1,-93.248016000000007,44.989066999999999
45557,45558,12,1,-93.245140000000006,45.028599000000000
45558,45559,12,1,-93.261505000000000,44.931576000000000
45559,45560,12,1,-93.262130999999997,44.928013000000000
45560,45561,12,1,-93.283623000000006,44.918796999999998
45561,45562,12,1,-93.283562000000003,44.918762000000001
45562,45563,12,1,-93.283669000000003,44.919257999999999
45563,45564,12,1,-93.283585000000002,44.919262000000003
45564,45565,12,1,-93.261414000000002,44.907299000000002
45565,45566,12,1,-93.285201999999998,44.934654000000002
45566,45567,12,1,-93.285338999999993,44.935870999999999
45567,45568,12,1,-93.290085000000005,44.923293999999999
45568,45569,12,1,-93.255829000000006,44.906750000000002
45569,45570,12,1,-93.255950999999996,44.906272999999999
45570,45571,12,1,-93.255454999999998,44.905396000000003
45571,45572,12,1,-93.255356000000006,44.905396000000003
45572,45573,12,1,-93.305756000000002,44.974505999999998
45573,45574,12,1,-93.305983999999995,44.974586000000002
45574,45575,12,1,-93.285431000000003,44.930270999999998
45575,45576,12,1,-93.244331000000003,45.008960999999999
45576,45577,12,1,-93.295456000000001,44.894134999999999
45577,45578,12,1,-93.295852999999994,44.893391000000001
45578,45579,12,1,-93.292518999999999,44.895434999999999
45579,45580,12,1,-93.292998999999995,44.895350999999998
45580,45581,12,1,-93.323256999999998,44.912235000000003
45581,45582,12,1,-93.321387999999999,44.921168999999999
45582,45583,12,1,-93.321381000000002,44.920906000000002
45583,45584,12,1,-93.321144000000004,44.921410000000002
45584,45585,12,1,-93.317192000000006,44.919201000000001
45585,45586,12,1,-93.316451999999998,44.918895999999997
45586,45587,12,1,-93.113106000000002,45.511063000000000
45587,45588,12,1,-93.053635000000000,45.487651999999997
45588,45589,12,1,-93.227867000000003,45.560867000000002
45589,45590,12,1,-93.205841000000007,45.555655999999999
45590,45591,12,1,-93.206635000000006,45.556041999999998
45591,45592,12,1,-93.176604999999995,45.724583000000003
45592,45593,12,1,-93.343338000000003,45.549827999999998
45593,45594,12,1,-93.194655999999995,45.550705000000001
45594,45595,12,1,-93.197959999999995,45.546368000000001
45595,45596,12,1,-93.158607000000003,45.714866999999998
45596,45597,12,1,-93.160110000000003,45.718353000000000
45597,45598,12,1,-93.217597999999995,45.554049999999997
45598,45599,12,1,-93.227874999999997,45.568890000000003
45599,45600,12,1,-93.235504000000006,45.549404000000003
45600,45601,12,1,-93.232376000000002,45.559780000000003
45601,45602,12,1,-93.221457999999998,45.561363000000000
45602,45603,12,1,-93.219391000000002,45.561005000000002
45603,45604,12,1,-93.219741999999997,45.579971000000000
45604,45605,12,1,-93.207160999999999,45.557265999999998
45605,45606,12,1,-93.225532999999999,45.567515999999998
45606,45607,12,1,-93.205444000000000,45.559879000000002
45607,45608,12,1,-93.247390999999993,45.535438999999997
45608,45609,12,1,-93.207825000000000,45.564872999999999
45609,45610,12,1,-93.216164000000006,45.555920000000000
45610,45611,12,1,-93.236084000000005,45.672584999999998
45611,45612,12,1,-93.245636000000005,45.666167999999999
45612,45613,12,1,-93.217124999999996,45.549114000000003
45613,45614,12,1,-93.227715000000003,45.571250999999997
45614,45615,12,1,-93.313927000000007,45.436024000000003
45615,45616,12,1,-93.259804000000003,45.494190000000003
45616,45617,12,1,-93.259490999999997,45.495688999999999
45617,45618,12,1,-93.246964000000006,45.597439000000001
45618,45619,12,1,-93.249352000000002,45.613827000000001
45619,45620,12,1,-93.300606000000002,45.482861000000000
45620,45621,12,1,-93.254799000000006,45.480094999999999
45621,45622,12,1,-93.031609000000003,45.498210999999998
45622,45623,12,1,-93.110718000000006,45.549232000000003
45623,45624,12,1,-93.115348999999995,45.547623000000002
45624,45625,12,1,-93.087356999999997,45.549849999999999
45625,45626,12,1,-93.146445999999997,45.511158000000002
45626,45627,12,1,-93.265265999999997,45.478588000000002
45627,45628,12,1,-93.260368000000000,45.486480999999998
45628,45629,12,1,-93.248076999999995,45.477364000000001
45629,45630,12,1,-93.205307000000005,45.547508000000001
45630,45631,12,1,-93.301674000000006,45.695220999999997
45631,45632,12,1,-93.200789999999998,45.559570000000001
45632,45633,12,1,-93.270020000000002,45.517834000000001
45633,45634,12,1,-93.253853000000007,45.479534000000001
45634,45635,12,1,-93.105735999999993,45.540858999999998
45635,45636,12,1,-93.252585999999994,45.499640999999997
45636,45637,12,1,-93.242119000000002,45.490723000000003
45637,45638,12,1,-93.219573999999994,45.554710000000000
45638,45639,12,1,-93.178359999999998,45.572460000000000
45639,45640,12,1,-93.271445999999997,45.491325000000003
45640,45641,12,1,-93.273589999999999,45.487575999999997
45641,45642,12,1,-93.342231999999996,45.671196000000002
45642,45643,12,1,-93.055367000000004,45.526114999999997
45643,45644,12,1,-93.205558999999994,45.553187999999999
45644,45645,12,1,-93.217277999999993,45.552605000000000
45645,45646,12,1,-93.218834000000001,45.552376000000002
45646,45647,12,1,-93.217681999999996,45.555706000000001
45647,45648,12,1,-93.213904999999997,45.555903999999998
45648,45649,12,1,-93.215294000000000,45.555957999999997
45649,45650,12,1,-93.208861999999996,45.555019000000001
45650,45651,12,1,-93.391174000000007,45.490864000000002
45651,45652,12,1,-93.143326000000002,45.433036999999999
45652,45653,12,1,-93.135650999999996,45.442031999999998
45653,45654,12,1,-93.252853000000002,45.497577999999997
45654,45655,12,1,-93.254149999999996,45.491748999999999
45655,45656,12,1,-93.231277000000006,45.454448999999997
45656,45657,12,1,-93.232460000000003,45.696384000000002
45657,45658,12,1,-93.225769000000000,45.689880000000002
45658,45659,12,1,-93.182556000000005,45.673138000000002
45659,45660,12,1,-93.127037000000001,45.553097000000001
45660,45661,12,1,-93.141159000000002,45.552002000000002
45661,45662,12,1,-93.269203000000005,45.584460999999997
45662,45663,12,1,-93.262383000000000,45.651057999999999
45663,45664,12,1,-93.165749000000005,45.530589999999997
45664,45665,12,1,-93.230628999999993,45.548954000000002
45665,45666,12,1,-93.249579999999995,45.483680999999997
45666,45667,12,1,-93.234520000000003,45.454376000000003
45667,45668,12,1,-93.226630999999998,45.574843999999999
45668,45669,12,1,-93.223563999999996,45.572547999999998
45669,45670,12,1,-93.356246999999996,45.576858999999999
45670,45671,12,1,-93.378853000000007,45.674942000000001
45671,45672,12,1,-93.274010000000004,45.694037999999999
45672,45673,12,1,-93.186774999999997,45.465018999999998
45673,45674,12,1,-93.195419000000001,45.892367999999998
45674,45675,12,1,-93.360984999999999,45.832633999999999
45675,45676,12,1,-93.289810000000003,45.821368999999997
45676,45677,12,1,-93.214782999999997,45.937454000000002
45677,45678,12,1,-93.353233000000003,45.816913999999997
45678,45679,12,1,-93.083427000000000,46.070694000000003
45679,45680,12,1,-93.189132999999998,45.734515999999999
45680,45681,12,1,-93.180449999999993,45.886783999999999
45681,45682,12,1,-93.214157000000000,45.748404999999998
45682,45683,12,1,-93.416579999999996,46.047817000000002
45683,45684,12,1,-93.172020000000003,45.921688000000003
45684,45685,12,1,-93.269058000000001,46.001601999999998
45685,45686,12,1,-93.433341999999996,45.883384999999997
45686,45687,12,1,-93.330093000000005,45.815291999999999
45687,45688,12,1,-93.285201999999998,45.998154000000000
45688,45689,12,1,-93.299903999999998,45.882342999999999
45689,45690,12,1,-93.284767000000002,45.870654999999999
45690,45691,12,1,-93.254692000000006,46.000042000000001
45691,45692,12,1,-93.032364000000001,46.100879999999997
45692,45693,12,1,-92.973777999999996,45.823005999999999
45693,45694,12,1,-92.771912000000000,46.192131000000003
45694,45695,12,1,-92.873940000000005,46.032325999999998
45695,45696,12,1,-92.935158000000001,45.832358999999997
45696,45697,12,1,-93.077042000000006,45.893909000000001
45697,45698,12,1,-92.861587999999998,46.132052999999999
45698,45699,12,1,-92.986923000000004,45.883021999999997
45699,45700,12,1,-92.899833999999998,46.090454000000001
45700,45701,12,1,-92.820396000000002,46.378098000000001
45701,45702,12,1,-92.672295000000005,45.968246000000001
45702,45703,12,1,-92.869827000000001,45.907710999999999
45703,45704,12,1,-92.818534999999997,45.888474000000002
45704,45705,12,1,-92.638717999999997,46.003478999999999
45705,45706,12,1,-93.119399999999999,45.749054000000001
45706,45707,12,1,-93.111350999999999,45.761009000000001
45707,45708,12,1,-92.870261999999997,46.261093000000002
45708,45709,12,1,-92.945449999999994,46.356383999999998
45709,45710,12,1,-92.769974000000005,46.060752999999998
45710,45711,12,1,-92.889954000000003,45.901535000000003
45711,45712,12,1,-93.122649999999993,45.774712000000001
45712,45713,12,1,-92.948386999999997,45.848083000000003
45713,45714,12,1,-92.950576999999996,45.860396999999999
45714,45715,12,1,-92.894897000000000,46.170132000000002
45715,45716,12,1,-92.964675999999997,45.834991000000002
45716,45717,12,1,-92.952820000000003,46.017220000000002
45717,45718,12,1,-92.354195000000004,46.223595000000003
45718,45719,12,1,-92.708457999999993,46.020088000000001
45719,45720,12,1,-92.876114000000001,45.866920000000000
45720,45721,12,1,-92.837119999999999,45.895583999999999
45721,45722,12,1,-92.660538000000003,46.041598999999998
45722,45723,12,1,-92.966712999999999,45.828139999999998
45723,45724,12,1,-92.937393000000000,45.854633000000000
45724,45725,12,1,-92.856277000000006,45.842185999999998
45725,45726,12,1,-92.970245000000006,45.815303999999998
45726,45727,12,1,-92.967231999999996,45.817225999999998
45727,45728,12,1,-92.969207999999995,45.817410000000002
45728,45729,12,1,-93.017882999999998,45.865577999999999
45729,45730,12,1,-92.964668000000003,45.838099999999997
45730,45731,12,1,-93.186797999999996,45.046013000000002
45731,45732,12,1,-93.186522999999994,45.045143000000003
45732,45733,12,1,-93.211501999999996,45.090941999999998
45733,45734,12,1,-93.212456000000003,45.081028000000003
45734,45735,12,1,-93.217590000000001,45.059199999999997
45735,45736,12,1,-93.214622000000006,45.066516999999997
45736,45737,12,1,-93.212074000000001,45.055050000000001
45737,45738,12,1,-93.207504000000000,45.069996000000003
45738,45739,12,1,-93.083679000000004,44.929183999999999
45739,45740,12,1,-93.104416000000001,44.924042000000000
45740,45741,12,1,-93.143767999999994,45.111027000000000
45741,45742,12,1,-93.143332999999998,45.110241000000002
45742,45743,12,1,-93.124961999999996,45.114178000000003
45743,45744,12,1,-93.087563000000003,45.062457999999999
45744,45745,12,1,-93.217720000000000,45.054253000000003
45745,45746,12,1,-93.223472999999998,45.091495999999999
45746,45747,12,1,-93.106910999999997,44.924408000000000
45747,45748,12,1,-93.016647000000006,44.988036999999998
45748,45749,12,1,-93.198120000000003,44.983021000000001
45749,45750,12,1,-93.017868000000007,45.098579000000001
45750,45751,12,1,-92.991470000000007,45.068210999999998
45751,45752,12,1,-93.049873000000005,45.115676999999998
45752,45753,12,1,-93.006698999999998,45.069336000000000
45753,45754,12,1,-93.160056999999995,44.984158000000001
45754,45755,12,1,-93.176986999999997,44.964824999999998
45755,45756,12,1,-93.183762000000002,44.915084999999998
45756,45757,12,1,-93.183425999999997,44.901119000000001
45757,45758,12,1,-93.182502999999997,44.945495999999999
45758,45759,12,1,-93.176674000000006,44.948742000000003
45759,45760,12,1,-93.185035999999997,45.039242000000002
45760,45761,12,1,-93.184753000000001,45.037509999999997
45761,45762,12,1,-93.182937999999993,45.039982000000002
45762,45763,12,1,-93.169685000000001,44.995261999999997
45763,45764,12,1,-93.169417999999993,44.995499000000002
45764,45765,12,1,-93.169280999999998,44.995517999999997
45765,45766,12,1,-93.168694000000002,44.995429999999999
45766,45767,12,1,-93.168830999999997,44.995403000000003
45767,45768,12,1,-93.135750000000002,44.938744000000000
45768,45769,12,1,-93.133919000000006,44.937683000000000
45769,45770,12,1,-93.153121999999996,44.947429999999997
45770,45771,12,1,-93.152512000000002,44.946765999999997
45771,45772,12,1,-93.047461999999996,44.961533000000003
45772,45773,12,1,-93.011443999999997,45.027766999999997
45773,45774,12,1,-92.987685999999997,44.967807999999998
45774,45775,12,1,-93.094573999999994,44.995586000000003
45775,45776,12,1,-93.070487999999997,45.005833000000003
45776,45777,12,1,-93.070198000000005,45.005828999999999
45777,45778,12,1,-93.133240000000001,44.971893000000001
45778,45779,12,1,-93.131484999999998,45.121059000000002
45779,45780,12,1,-93.124069000000006,45.118687000000001
45780,45781,12,1,-93.225845000000007,45.069690999999999
45781,45782,12,1,-93.088402000000002,44.952193999999999
45782,45783,12,1,-93.132621999999998,45.088920999999999
45783,45784,12,1,-93.124001000000007,45.064273999999997
45784,45785,12,1,-93.068648999999994,45.074115999999997
45785,45786,12,1,-93.208663999999999,45.044536999999998
45786,45787,12,1,-93.104431000000005,45.100448999999998
45787,45788,12,1,-93.087142999999998,45.105857999999998
45788,45789,12,1,-93.102913000000001,45.098193999999999
45789,45790,12,1,-93.097282000000007,45.105789000000001
45790,45791,12,1,-93.101875000000007,45.102158000000003
45791,45792,12,1,-93.117851000000002,44.947040999999999
45792,45793,12,1,-93.117339999999999,44.946807999999997
45793,45794,12,1,-93.117362999999997,44.947105000000001
45794,45795,12,1,-93.116187999999994,44.946872999999997
45795,45796,12,1,-93.118392999999998,44.945197999999998
45796,45797,12,1,-93.116394000000000,44.944878000000003
45797,45798,12,1,-93.116767999999993,44.944930999999997
45798,45799,12,1,-93.116698999999997,44.945168000000002
45799,45800,12,1,-93.068725999999998,44.982590000000002
45800,45801,12,1,-93.068282999999994,44.984046999999997
45801,45802,12,1,-93.067931999999999,44.984135000000002
45802,45803,12,1,-93.183487000000000,44.942883000000002
45803,45804,12,1,-93.193848000000003,44.923743999999999
45804,45805,12,1,-93.191879000000000,44.930816999999998
45805,45806,12,1,-93.185066000000006,44.932158999999999
45806,45807,12,1,-93.121063000000007,44.977806000000001
45807,45808,12,1,-93.180321000000006,44.921795000000003
45808,45809,12,1,-92.998076999999995,45.053226000000002
45809,45810,12,1,-92.998337000000006,45.053204000000001
45810,45811,12,1,-92.998146000000006,45.053066000000001
45811,45812,12,1,-92.997360000000000,45.052253999999998
45812,45813,12,1,-93.206840999999997,45.079295999999999
45813,45814,12,1,-93.081657000000007,45.091934000000002
45814,45815,12,1,-93.200980999999999,44.978706000000003
45815,45816,12,1,-93.188828000000001,44.984935999999998
45816,45817,12,1,-93.126244000000000,44.962563000000003
45817,45818,12,1,-93.117653000000004,44.957939000000003
45818,45819,12,1,-93.084450000000004,45.070006999999997
45819,45820,12,1,-93.084282000000002,45.069156999999997
45820,45821,12,1,-93.084380999999993,45.070072000000003
45821,45822,12,1,-93.083420000000004,45.069878000000003
45822,45823,12,1,-93.084548999999996,45.069614000000001
45823,45824,12,1,-93.083359000000002,45.069530000000000
45824,45825,12,1,-93.060805999999999,45.066479000000001
45825,45826,12,1,-93.056984000000000,45.067627000000002
45826,45827,12,1,-93.031845000000004,45.084693999999999
45827,45828,12,1,-93.049530000000004,45.074421000000001
45828,45829,12,1,-93.145561000000001,45.013832000000001
45829,45830,12,1,-93.144035000000002,45.004955000000002
45830,45831,12,1,-93.135941000000003,45.006934999999999
45831,45832,12,1,-93.172577000000004,45.001010999999998
45832,45833,12,1,-93.074355999999995,44.981102000000000
45833,45834,12,1,-93.066840999999997,44.985194999999997
45834,45835,12,1,-93.067093000000000,44.985432000000003
45835,45836,12,1,-93.067565999999999,44.985584000000003
45836,45837,12,1,-93.021889000000002,45.052010000000003
45837,45838,12,1,-93.160240000000002,45.048167999999997
