objectid,income,race,family_long,family_lat
44216,12,1,-93.453026,45.057999
44217,12,1,-93.453407,45.06184
44218,12,1,-93.453728,45.062786
44219,12,1,-93.454643,45.064297
44220,12,1,-93.454704,45.064404
44221,12,1,-93.451042,45.063145
44222,12,1,-93.451614,45.061432
44223,12,1,-93.45076,45.063023
44224,12,1,-93.450539,45.061817
44225,12,1,-93.451653,45.062263
44226,12,1,-93.451645,45.062454
44227,12,1,-93.451012,45.063244
44228,12,1,-93.451141,45.062614
44229,12,1,-93.451988,45.061497
44230,12,1,-93.401207,45.162937
44231,12,1,-93.408356,45.15295
44232,12,1,-93.408234,45.15398
44233,12,1,-93.413139,45.157162
44234,12,1,-93.407654,45.153194
44235,12,1,-93.411606,45.152832
44236,12,1,-93.415283,45.154068
44237,12,1,-93.410973,45.1562
44238,12,1,-93.413498,45.152672
44239,12,1,-93.412621,45.155148
44240,12,1,-93.417854,45.163719
44241,12,1,-93.405037,45.18169
44242,12,1,-93.338707,44.922863
44243,12,1,-93.338562,44.922256
44244,12,1,-93.431015,45.083576
44245,12,1,-93.434135,45.134998
44246,12,1,-93.434258,45.135311
44247,12,1,-93.446747,45.125069
44248,12,1,-93.275093,44.966038
44249,12,1,-93.273499,44.966064
44250,12,1,-93.241524,44.994576
44251,12,1,-93.294708,44.962265
44252,12,1,-93.295357,44.961979
44253,12,1,-93.294823,44.962479
44254,12,1,-93.295181,44.961338
44255,12,1,-93.467896,44.977871
44256,12,1,-93.470673,44.976017
44257,12,1,-93.270996,44.877827
44258,12,1,-93.368141,44.980888
44259,12,1,-93.367477,44.983009
44260,12,1,-93.282913,44.902813
44261,12,1,-93.273109,44.898174
44262,12,1,-93.273964,44.903255
44263,12,1,-93.266541,44.914978
44264,12,1,-93.327034,44.952629
44265,12,1,-93.316597,44.956116
44266,12,1,-93.313156,44.963215
44267,12,1,-93.235313,44.930149
44268,12,1,-93.2351,44.930393
44269,12,1,-93.215179,44.943787
44270,12,1,-93.214272,44.944012
44271,12,1,-93.206573,44.929695
44272,12,1,-93.205193,44.92878
44273,12,1,-93.378326,44.940395
44274,12,1,-93.405952,45.027122
44275,12,1,-93.466576,45.027691
44276,12,1,-93.468231,45.02906
44277,12,1,-93.468735,44.986889
44278,12,1,-93.464806,44.989479
44279,12,1,-93.469406,44.987617
44280,12,1,-93.474335,44.989151
44281,12,1,-93.334785,44.930264
44282,12,1,-93.331535,44.924519
44283,12,1,-93.370369,44.904854
44284,12,1,-93.330795,44.895023
44285,12,1,-93.331001,44.894592
44286,12,1,-93.330421,44.894909
44287,12,1,-93.330574,44.895744
44288,12,1,-93.330429,44.894024
44289,12,1,-93.330688,44.895981
44290,12,1,-93.330956,44.894436
44291,12,1,-93.330437,44.894135
44292,12,1,-93.330841,44.894581
44293,12,1,-93.33007,44.895237
44294,12,1,-93.330399,44.896042
44295,12,1,-93.430878,45.06889
44296,12,1,-93.468864,45.070633
44297,12,1,-93.470085,45.069256
44298,12,1,-93.467636,45.068962
44299,12,1,-93.304733,44.90834
44300,12,1,-93.291473,44.917965
44301,12,1,-93.267471,44.970394
44302,12,1,-93.456184,44.974323
44303,12,1,-93.41259,44.989304
44304,12,1,-93.418854,44.983459
44305,12,1,-93.457832,45.048275
44306,12,1,-93.457878,45.048122
44307,12,1,-93.45755,45.048683
44308,12,1,-93.351318,45.019169
44309,12,1,-93.34156,45.017262
44310,12,1,-93.370361,45.059856
44311,12,1,-93.390884,44.897972
44312,12,1,-93.389,44.894951
44313,12,1,-93.337852,44.923965
44314,12,1,-93.330055,44.904438
44315,12,1,-93.300072,44.9147
44316,12,1,-93.308395,44.902985
44317,12,1,-93.299576,44.90501
44318,12,1,-93.299629,44.904892
44319,12,1,-93.297981,44.905266
44320,12,1,-93.297707,44.905273
44321,12,1,-93.298058,44.903255
44322,12,1,-93.294632,44.923664
44323,12,1,-93.293907,44.924381
44324,12,1,-93.294762,44.924305
44325,12,1,-93.294266,44.924175
44326,12,1,-93.294632,44.923283
44327,12,1,-93.29483,44.92297
44328,12,1,-93.294823,44.923435
44329,12,1,-93.292435,44.92429
44330,12,1,-93.292198,44.923866
44331,12,1,-93.253906,44.916908
44332,12,1,-93.251335,44.918148
44333,12,1,-93.447334,45.053478
44334,12,1,-93.44812,45.049034
44335,12,1,-93.331985,45.139996
44336,12,1,-93.407387,45.191456
44337,12,1,-93.407234,45.191673
44338,12,1,-93.342232,44.890038
44339,12,1,-93.342834,44.890598
44340,12,1,-93.339828,44.890018
44341,12,1,-93.336174,44.890873
44342,12,1,-93.346405,44.88409
44343,12,1,-93.335594,44.926247
44344,12,1,-93.332146,44.911705
44345,12,1,-93.335037,44.905109
44346,12,1,-93.331444,44.901817
44347,12,1,-93.329338,44.903923
44348,12,1,-93.322739,44.90197
44349,12,1,-93.323425,44.901836
44350,12,1,-93.434502,45.137169
44351,12,1,-93.45887,45.12434
44352,12,1,-93.444397,45.128063
44353,12,1,-93.446045,45.126781
44354,12,1,-93.300011,44.900253
44355,12,1,-93.300453,44.901299
44356,12,1,-93.426476,44.973759
44357,12,1,-93.458,45.032078
44358,12,1,-93.414505,45.195267
44359,12,1,-93.382202,45.179504
44360,12,1,-93.379501,45.1772
44361,12,1,-93.377541,45.170635
44362,12,1,-93.377365,45.15992
44363,12,1,-93.334999,44.888733
44364,12,1,-93.327484,44.896973
44365,12,1,-93.330948,44.875633
44366,12,1,-93.322166,44.896946
44367,12,1,-93.322151,44.896809
44368,12,1,-93.322327,44.896606
44369,12,1,-93.353241,44.914013
44370,12,1,-93.357529,44.910892
44371,12,1,-93.357109,44.910843
44372,12,1,-93.356544,44.908855
44373,12,1,-93.35601,44.912018
44374,12,1,-93.356995,44.908424
44375,12,1,-93.434311,45.118309
44376,12,1,-93.402321,45.133965
44377,12,1,-93.402931,45.13184
44378,12,1,-93.434608,45.086174
44379,12,1,-93.433205,45.085804
44380,12,1,-93.423668,45.077671
44381,12,1,-93.423889,45.078705
44382,12,1,-93.422287,45.079288
44383,12,1,-93.425682,45.071247
44384,12,1,-93.288513,44.916359
44385,12,1,-93.289421,44.917591
44386,12,1,-93.296272,44.907593
44387,12,1,-93.29673,44.908306
44388,12,1,-93.294014,44.909489
44389,12,1,-93.291206,44.910973
44390,12,1,-93.291649,44.907059
44391,12,1,-93.292061,44.907227
44392,12,1,-93.290924,44.907562
44393,12,1,-93.292435,44.907448
44394,12,1,-93.29303,44.900059
44395,12,1,-93.289856,44.911297
44396,12,1,-93.287201,44.911198
44397,12,1,-93.287918,44.911427
44398,12,1,-93.287842,44.911961
44399,12,1,-93.451691,44.916523
44400,12,1,-93.428024,44.972858
44401,12,1,-93.427742,44.973007
44402,12,1,-93.427635,44.973083
44403,12,1,-93.427788,44.973206
44404,12,1,-93.428009,44.973186
44405,12,1,-93.427773,44.972908
44406,12,1,-93.427734,44.972836
44407,12,1,-93.427605,44.973186
44408,12,1,-93.419281,45.040871
44409,12,1,-93.417892,45.040115
44410,12,1,-93.417877,45.040478
44411,12,1,-93.321419,44.903515
44412,12,1,-93.368828,44.866947
44413,12,1,-93.368752,44.868645
44414,12,1,-93.368416,44.868408
44415,12,1,-93.368484,44.868324
44416,12,1,-93.368584,44.868767
44417,12,1,-93.369148,44.869045
44418,12,1,-93.3591,44.909119
44419,12,1,-93.359955,44.90971
44420,12,1,-93.306458,44.904907
44421,12,1,-93.294807,44.914345
44422,12,1,-93.468903,44.920506
44423,12,1,-93.469734,44.919392
44424,12,1,-93.256126,44.889816
44425,12,1,-93.255554,44.886707
44426,12,1,-93.31041,44.876583
44427,12,1,-93.342171,45.058308
44428,12,1,-93.350273,45.050663
44429,12,1,-93.336525,45.010391
44430,12,1,-93.336823,45.010208
44431,12,1,-93.388245,45.000946
44432,12,1,-93.313881,44.961712
44433,12,1,-93.317207,44.95752
44434,12,1,-93.314018,44.952251
44435,12,1,-93.314636,44.956017
44436,12,1,-93.224686,44.926083
44437,12,1,-93.21096,44.965908
44438,12,1,-93.229141,45.021793
44439,12,1,-93.228386,45.021172
44440,12,1,-93.228371,45.021175
44441,12,1,-93.228394,45.018547
44442,12,1,-93.23436,45.006645
44443,12,1,-93.36483,44.947411
44444,12,1,-93.364075,44.94825
44445,12,1,-93.462486,45.043976
44446,12,1,-93.338356,44.928959
44447,12,1,-93.358864,44.907333
44448,12,1,-93.357658,44.907486
44449,12,1,-93.430725,45.07111
44450,12,1,-93.463402,45.112263
44451,12,1,-93.463219,45.112564
44452,12,1,-93.253204,44.936321
44453,12,1,-93.253395,44.937611
44454,12,1,-93.253456,44.926376
44455,12,1,-93.254761,44.921799
44456,12,1,-93.25872,44.913605
44457,12,1,-93.257805,44.91378
44458,12,1,-93.256721,44.910625
44459,12,1,-93.256805,44.910007
44460,12,1,-93.256821,44.909969
44461,12,1,-93.25386,44.909676
44462,12,1,-93.255287,44.907475
44463,12,1,-93.255302,44.907505
44464,12,1,-93.256073,44.9072
44465,12,1,-93.254417,44.905949
44466,12,1,-93.284485,44.919342
44467,12,1,-93.460869,44.959023
44468,12,1,-93.254875,44.886425
44469,12,1,-93.316284,44.878605
44470,12,1,-93.280113,44.886738
44471,12,1,-93.27417,44.878696
44472,12,1,-93.364319,45.04034
44473,12,1,-93.369446,45.036827
44474,12,1,-93.363197,45.018929
44475,12,1,-93.363686,45.011108
44476,12,1,-93.363083,45.010048
44477,12,1,-93.363327,45.011162
44478,12,1,-93.361702,45.009937
44479,12,1,-93.361732,45.010273
44480,12,1,-93.361771,45.010757
44481,12,1,-93.259514,44.901417
44482,12,1,-93.259262,44.90023
44483,12,1,-93.259521,44.901493
44484,12,1,-93.255623,44.900322
44485,12,1,-93.254959,44.899982
44486,12,1,-93.286385,44.924915
44487,12,1,-93.286697,44.921024
44488,12,1,-93.28685,44.920525
44489,12,1,-93.286552,44.921059
44490,12,1,-93.2864,44.919682
44491,12,1,-93.293106,44.906448
44492,12,1,-93.291191,44.904934
44493,12,1,-93.286247,44.906826
44494,12,1,-93.286804,44.901485
44495,12,1,-93.258209,44.999451
44496,12,1,-93.258774,45.000168
44497,12,1,-93.258659,44.999424
44498,12,1,-93.465187,44.954502
44499,12,1,-93.464378,44.95483
44500,12,1,-93.412445,45.034843
44501,12,1,-93.421562,45.046902
44502,12,1,-93.422684,45.046146
44503,12,1,-93.421402,45.044609
44504,12,1,-93.4216,45.046928
44505,12,1,-93.444778,45.022636
44506,12,1,-93.418633,45.041462
44507,12,1,-93.403023,45.189648
44508,12,1,-93.40493,45.190449
44509,12,1,-93.378113,45.171803
44510,12,1,-93.383392,45.156219
44511,12,1,-93.259018,44.92807
44512,12,1,-93.257065,44.91391
44513,12,1,-93.257294,44.913651
44514,12,1,-93.255547,44.909214
44515,12,1,-93.284622,44.926037
44516,12,1,-93.285904,44.918957
44517,12,1,-93.285767,44.918465
44518,12,1,-93.291359,44.908741
44519,12,1,-93.292,44.908863
44520,12,1,-93.294579,44.902683
44521,12,1,-93.294823,44.899738
44522,12,1,-93.291718,44.903114
44523,12,1,-93.291328,44.903046
44524,12,1,-93.289925,44.909832
44525,12,1,-93.285065,44.91341
44526,12,1,-93.285591,44.913788
44527,12,1,-93.444603,44.960217
44528,12,1,-93.411423,44.985397
44529,12,1,-93.425369,45.030315
44530,12,1,-93.396393,45.179615
44531,12,1,-93.360313,45.156132
44532,12,1,-93.356529,45.156334
44533,12,1,-93.404396,45.158997
44534,12,1,-93.398918,45.161346
44535,12,1,-93.389877,44.89732
44536,12,1,-93.450645,45.090607
44537,12,1,-93.451332,45.088955
44538,12,1,-93.245728,45.027012
44539,12,1,-93.318039,44.896938
44540,12,1,-93.318047,44.897137
44541,12,1,-93.318184,44.893356
44542,12,1,-93.443542,44.951366
44543,12,1,-93.465691,44.953743
44544,12,1,-93.418968,44.976471
44545,12,1,-93.464935,44.990665
44546,12,1,-93.455437,45.05172
44547,12,1,-93.457169,45.051834
44548,12,1,-93.457504,45.05188
44549,12,1,-93.455917,45.050793
44550,12,1,-93.457474,45.052338
44551,12,1,-93.456528,45.051201
44552,12,1,-93.455536,45.051105
44553,12,1,-93.469559,45.063503
44554,12,1,-93.469872,45.06282
44555,12,1,-93.470512,45.062668
44556,12,1,-93.265511,44.879097
44557,12,1,-93.262238,44.878216
44558,12,1,-93.345367,45.018978
44559,12,1,-93.3452,45.046906
44560,12,1,-93.331139,44.906006
44561,12,1,-93.25631,44.923489
44562,12,1,-93.256447,44.924709
44563,12,1,-93.255188,44.911961
44564,12,1,-93.255455,44.903187
44565,12,1,-93.256226,44.9034
44566,12,1,-93.256248,44.902225
44567,12,1,-93.255692,44.901958
44568,12,1,-93.255356,44.902245
44569,12,1,-93.285004,44.919968
44570,12,1,-93.284729,44.921062
44571,12,1,-93.286766,44.917446
44572,12,1,-93.288582,44.91267
44573,12,1,-93.288849,44.912922
44574,12,1,-93.287674,44.913864
44575,12,1,-93.293953,44.911499
44576,12,1,-93.296219,44.90572
44577,12,1,-93.286438,44.900883
44578,12,1,-93.286346,44.899769
44579,12,1,-93.286903,44.90126
44580,12,1,-93.285965,44.900837
44581,12,1,-93.471748,44.95298
44582,12,1,-93.472801,44.925114
44583,12,1,-93.477692,44.924412
44584,12,1,-93.273926,44.875584
44585,12,1,-93.287346,44.876072
44586,12,1,-93.287994,44.875179
44587,12,1,-93.287834,44.874889
44588,12,1,-93.28653,44.873699
44589,12,1,-93.279404,44.862629
44590,12,1,-93.277275,44.872997
44591,12,1,-93.268341,44.868225
44592,12,1,-93.265358,44.867069
44593,12,1,-93.436455,45.212715
44594,12,1,-93.335709,45.003883
44595,12,1,-93.224289,44.955681
44596,12,1,-93.235092,44.902138
44597,12,1,-93.235451,44.90242
44598,12,1,-93.235756,44.902279
44599,12,1,-93.235664,44.903404
44600,12,1,-93.243355,44.900043
44601,12,1,-93.210739,44.936722
44602,12,1,-93.211227,44.936172
44603,12,1,-93.210785,44.937656
44604,12,1,-93.210609,44.936371
44605,12,1,-93.353828,44.955616
44606,12,1,-93.390427,44.944397
44607,12,1,-93.360023,45.157768
44608,12,1,-93.351845,45.159027
44609,12,1,-93.35144,45.159065
44610,12,1,-93.351265,45.157787
44611,12,1,-93.363892,45.154037
44612,12,1,-93.359863,45.170189
44613,12,1,-93.386101,45.161896
44614,12,1,-93.385323,45.165543
44615,12,1,-93.348518,44.866673
44616,12,1,-93.34848,44.866234
44617,12,1,-93.348488,44.865913
44618,12,1,-93.348495,44.866539
44619,12,1,-93.347893,44.8661
44620,12,1,-93.348114,44.865982
44621,12,1,-93.348915,44.866482
44622,12,1,-93.284416,44.913078
44623,12,1,-93.285477,44.912544
44624,12,1,-93.284302,44.912769
44625,12,1,-93.289719,44.906593
44626,12,1,-93.284798,44.902081
44627,12,1,-93.284615,44.902473
44628,12,1,-93.285347,44.901836
44629,12,1,-93.285042,44.902824
44630,12,1,-93.245796,45.020718
44631,12,1,-93.242455,45.018154
44632,12,1,-93.425301,44.903301
44633,12,1,-93.284523,44.871349
44634,12,1,-93.314331,44.867493
44635,12,1,-93.445,45.199432
44636,12,1,-93.368584,44.977684
44637,12,1,-93.3218,45.00423
44638,12,1,-93.438156,45.103256
44639,12,1,-93.24482,45.024784
44640,12,1,-93.313889,44.891552
44641,12,1,-93.444687,44.928196
44642,12,1,-93.458,45.050278
44643,12,1,-93.45974,45.051289
44644,12,1,-93.460503,45.051949
44645,12,1,-93.362389,45.153751
44646,12,1,-93.40316,45.165306
44647,12,1,-93.398537,45.163643
44648,12,1,-93.398254,45.162914
44649,12,1,-93.397995,45.165062
44650,12,1,-93.397713,45.163807
44651,12,1,-93.405945,45.164501
44652,12,1,-93.388466,45.164066
44653,12,1,-93.390373,45.177464
44654,12,1,-93.337341,44.915455
44655,12,1,-93.344818,44.911667
44656,12,1,-93.365463,44.897709
44657,12,1,-93.257195,44.999065
44658,12,1,-93.259201,44.987148
44659,12,1,-93.257523,44.987755
44660,12,1,-93.25782,44.988373
44661,12,1,-93.455688,44.982857
44662,12,1,-93.455994,44.982365
44663,12,1,-93.414581,45.048325
44664,12,1,-93.268463,44.884666
44665,12,1,-93.385223,45.167625
44666,12,1,-93.387627,45.177551
44667,12,1,-93.38858,45.17178
44668,12,1,-93.388489,45.171902
44669,12,1,-93.384605,45.178818
44670,12,1,-93.334244,44.87326
44671,12,1,-93.334122,44.873924
44672,12,1,-93.330872,44.910656
44673,12,1,-93.305328,44.897667
44674,12,1,-93.30571,44.897877
44675,12,1,-93.304802,44.899647
44676,12,1,-93.300888,44.89938
44677,12,1,-93.300003,44.899624
44678,12,1,-93.300415,44.898094
44679,12,1,-93.300163,44.89883
44680,12,1,-93.300934,44.898144
44681,12,1,-93.255371,44.883896
44682,12,1,-93.311577,44.878548
44683,12,1,-93.311859,44.878292
44684,12,1,-93.367165,45.03688
44685,12,1,-93.370186,45.033318
44686,12,1,-93.363304,45.039177
44687,12,1,-93.361519,45.039783
44688,12,1,-93.364334,45.036633
44689,12,1,-93.368484,45.029335
44690,12,1,-93.353165,45.054409
44691,12,1,-93.353203,45.052765
44692,12,1,-93.36618,45.009727
44693,12,1,-93.353348,45.043118
44694,12,1,-93.353661,45.042332
44695,12,1,-93.258453,44.989136
44696,12,1,-93.245262,45.023609
44697,12,1,-93.236145,45.022804
44698,12,1,-93.25444,44.862701
44699,12,1,-93.308105,44.950546
44700,12,1,-93.30687,44.950451
44701,12,1,-93.322075,44.933147
44702,12,1,-93.225449,44.915897
44703,12,1,-93.227348,45.011921
44704,12,1,-93.227425,45.011765
44705,12,1,-93.221489,44.956947
44706,12,1,-93.221024,44.95639
44707,12,1,-93.23465,44.901726
44708,12,1,-93.431641,45.02879
44709,12,1,-93.432549,45.028854
44710,12,1,-93.431847,45.027966
44711,12,1,-93.431946,45.028824
44712,12,1,-93.336807,44.953381
44713,12,1,-93.459732,45.035633
44714,12,1,-93.380867,45.152237
44715,12,1,-93.37812,45.168125
44716,12,1,-93.377754,45.168011
44717,12,1,-93.377907,45.168797
44718,12,1,-93.399651,44.915157
44719,12,1,-93.336044,44.922989
44720,12,1,-93.337799,44.923347
44721,12,1,-93.335358,44.923061
44722,12,1,-93.243546,45.009624
44723,12,1,-93.315849,44.896858
44724,12,1,-93.293823,44.870213
44725,12,1,-93.293793,44.870602
44726,12,1,-93.29409,44.870533
44727,12,1,-93.349342,45.026894
44728,12,1,-93.427559,45.198757
44729,12,1,-93.334335,44.98317
44730,12,1,-93.303864,44.896355
44731,12,1,-93.304619,44.897301
44732,12,1,-93.303925,44.897816
44733,12,1,-93.298141,44.897007
44734,12,1,-93.303612,44.892906
44735,12,1,-93.302376,44.89423
44736,12,1,-93.254654,44.956089
44737,12,1,-93.284157,44.930824
44738,12,1,-93.282639,44.932167
44739,12,1,-93.282272,44.931362
44740,12,1,-93.306587,44.888012
44741,12,1,-93.277275,44.876034
44742,12,1,-93.301361,44.876503
44743,12,1,-93.297157,44.871101
44744,12,1,-93.29612,44.871159
44745,12,1,-93.354576,45.015556
44746,12,1,-93.342247,45.019981
44747,12,1,-93.371574,45.061058
44748,12,1,-93.348663,44.883663
44749,12,1,-93.398323,44.911289
44750,12,1,-93.398766,44.910179
44751,12,1,-93.330978,44.920784
44752,12,1,-93.306976,44.897301
44753,12,1,-93.306587,44.897526
44754,12,1,-93.306297,44.892891
44755,12,1,-93.30677,44.893551
44756,12,1,-93.30619,44.893852
44757,12,1,-93.307114,44.893822
44758,12,1,-93.307106,44.892979
44759,12,1,-93.30188,44.899353
44760,12,1,-93.302025,44.899143
44761,12,1,-93.314232,44.888916
44762,12,1,-93.314873,44.878567
44763,12,1,-93.311256,44.877087
44764,12,1,-93.311409,44.877556
44765,12,1,-93.27668,44.886116
44766,12,1,-93.271805,44.880322
44767,12,1,-93.272354,44.88208
44768,12,1,-93.30349,44.876472
44769,12,1,-93.355598,45.008732
44770,12,1,-93.356133,45.008564
44771,12,1,-93.355629,45.008644
44772,12,1,-93.335403,44.90757
44773,12,1,-93.392159,44.912228
44774,12,1,-93.39225,44.909924
44775,12,1,-93.276886,44.937675
44776,12,1,-93.311447,45.035526
44777,12,1,-93.289505,44.867748
44778,12,1,-93.276573,44.868141
44779,12,1,-93.308228,44.869675
44780,12,1,-93.426697,45.190689
44781,12,1,-93.328354,44.994072
44782,12,1,-93.337601,44.996449
44783,12,1,-93.350899,44.98082
44784,12,1,-93.286789,45.049992
44785,12,1,-93.307129,44.894394
44786,12,1,-93.306625,44.896442
44787,12,1,-93.30722,44.896336
44788,12,1,-93.307083,44.895313
44789,12,1,-93.306671,44.895546
44790,12,1,-93.284637,44.900398
44791,12,1,-93.284836,44.900543
44792,12,1,-93.285202,44.90065
44793,12,1,-93.281868,44.92889
44794,12,1,-93.281998,44.928951
44795,12,1,-93.331184,45.031155
44796,12,1,-93.322472,45.033352
44797,12,1,-93.324059,45.00898
44798,12,1,-93.322861,45.008747
44799,12,1,-93.32312,45.008575
44800,12,1,-93.323242,44.924088
44801,12,1,-93.325668,44.922787
44802,12,1,-93.326378,44.921696
44803,12,1,-93.326019,44.922413
44804,12,1,-93.3265,44.921974
44805,12,1,-93.322792,44.921425
44806,12,1,-93.322952,44.921383
44807,12,1,-93.327255,44.917591
44808,12,1,-93.240189,45.010197
44809,12,1,-93.2407,45.010365
44810,12,1,-93.240761,45.010468
44811,12,1,-93.235939,45.009476
44812,12,1,-93.227325,44.909801
44813,12,1,-93.309044,44.879471
44814,12,1,-93.306786,44.878536
44815,12,1,-93.346519,45.05275
44816,12,1,-93.346512,45.051174
44817,12,1,-93.346657,45.051708
44818,12,1,-93.331673,44.975731
44819,12,1,-93.30407,44.892376
44820,12,1,-93.255936,44.95512
44821,12,1,-93.254463,44.954193
44822,12,1,-93.254539,44.953209
44823,12,1,-93.281059,44.933334
44824,12,1,-93.280777,44.932373
44825,12,1,-93.280281,44.933281
44826,12,1,-93.291168,44.897919
44827,12,1,-93.339973,45.034706
44828,12,1,-93.397614,44.992924
44829,12,1,-93.384064,44.998943
44830,12,1,-93.382065,45.003761
44831,12,1,-93.384598,45.003643
44832,12,1,-93.281281,44.929695
44833,12,1,-93.263237,44.939434
44834,12,1,-93.276253,44.873699
44835,12,1,-93.27623,44.873554
44836,12,1,-93.275955,44.874008
44837,12,1,-93.276001,44.872898
44838,12,1,-93.264198,44.871628
44839,12,1,-93.24987,44.87764
44840,12,1,-93.256691,44.865208
44841,12,1,-93.346962,45.051739
44842,12,1,-93.34758,45.051685
44843,12,1,-93.382874,45.012875
44844,12,1,-93.35302,45.056374
44845,12,1,-93.344437,45.05674
44846,12,1,-93.31778,45.02486
44847,12,1,-93.275513,44.935493
44848,12,1,-93.27153,44.871399
44849,12,1,-93.305992,44.872444
44850,12,1,-93.26371,44.865906
44851,12,1,-93.386032,45.014683
44852,12,1,-93.345703,45.051044
44853,12,1,-93.365334,44.984726
44854,12,1,-93.334282,44.967117
44855,12,1,-93.335159,44.967991
44856,12,1,-93.332161,44.972893
44857,12,1,-93.316574,45.050877
44858,12,1,-93.309319,45.034592
44859,12,1,-93.309181,45.034672
44860,12,1,-93.318146,44.915424
44861,12,1,-93.288567,44.992828
44862,12,1,-93.257027,44.869324
44863,12,1,-93.322655,45.011688
44864,12,1,-93.323425,45.009285
44865,12,1,-93.322327,45.072323
44866,12,1,-93.321381,45.064251
44867,12,1,-93.423706,45.163868
44868,12,1,-93.340538,45.002846
44869,12,1,-93.344894,45.00803
44870,12,1,-93.351585,44.974747
44871,12,1,-93.351204,44.976357
44872,12,1,-93.352196,44.974785
44873,12,1,-93.286636,45.024097
44874,12,1,-93.293739,44.899338
44875,12,1,-93.294052,44.899357
44876,12,1,-93.315308,45.027901
44877,12,1,-93.313011,45.03426
44878,12,1,-93.311241,45.032448
44879,12,1,-93.312119,45.032883
44880,12,1,-93.311691,45.032635
44881,12,1,-93.311707,45.032043
44882,12,1,-93.31205,45.032948
44883,12,1,-93.311516,45.033142
44884,12,1,-93.311813,45.032185
44885,12,1,-93.350029,45.081749
44886,12,1,-93.438873,44.871212
44887,12,1,-93.306175,44.973709
44888,12,1,-93.328606,44.907326
44889,12,1,-93.43779,44.961422
44890,12,1,-93.422821,44.962242
44891,12,1,-93.467194,45.033745
44892,12,1,-93.275116,44.869175
44893,12,1,-93.275322,44.869576
44894,12,1,-93.267563,44.867455
44895,12,1,-93.366463,45.025532
44896,12,1,-93.360413,45.034492
44897,12,1,-93.342758,45.057327
44898,12,1,-93.3675,45.017632
44899,12,1,-93.361626,45.016552
44900,12,1,-93.358086,45.039497
44901,12,1,-93.358589,45.039455
44902,12,1,-93.344772,45.001396
44903,12,1,-93.341103,45.015499
44904,12,1,-93.314346,45.032707
44905,12,1,-93.314133,45.032185
44906,12,1,-93.314026,45.032677
44907,12,1,-93.295959,45.038757
44908,12,1,-93.309807,45.03653
44909,12,1,-93.307899,45.035091
44910,12,1,-93.316956,45.040466
44911,12,1,-93.224037,45.032146
44912,12,1,-93.220184,45.028725
44913,12,1,-93.42141,44.891499
44914,12,1,-93.346901,45.002903
44915,12,1,-93.346893,45.004372
44916,12,1,-93.262718,44.928864
44917,12,1,-93.279655,44.923023
44918,12,1,-93.283615,44.916977
44919,12,1,-93.278496,44.917549
44920,12,1,-93.275467,44.925163
44921,12,1,-93.324905,45.03212
44922,12,1,-93.326576,45.009296
44923,12,1,-93.326317,45.008976
44924,12,1,-93.327034,45.008072
44925,12,1,-93.353195,45.02565
44926,12,1,-93.343697,45.023212
44927,12,1,-93.344002,45.022869
44928,12,1,-93.342964,45.022896
44929,12,1,-93.340988,45.022701
44930,12,1,-93.32077,45.030182
44931,12,1,-93.366264,45.01149
44932,12,1,-93.353935,45.038708
44933,12,1,-93.351707,45.034542
44934,12,1,-93.35231,45.035046
44935,12,1,-93.333061,44.983265
44936,12,1,-93.332748,44.983315
44937,12,1,-93.317162,45.039776
44938,12,1,-93.317467,45.03941
44939,12,1,-93.316513,45.031723
44940,12,1,-93.303528,45.047806
44941,12,1,-93.323036,45.032856
44942,12,1,-93.366783,45.01049
44943,12,1,-93.362183,45.008961
44944,12,1,-93.329834,44.96693
44945,12,1,-93.342125,45.005466
44946,12,1,-93.342377,45.006668
44947,12,1,-93.340912,45.007881
44948,12,1,-93.340897,45.007656
44949,12,1,-93.336746,45.007652
44950,12,1,-93.28476,45.020176
44951,12,1,-93.281227,44.920437
44952,12,1,-93.28154,44.920059
44953,12,1,-93.242188,44.938133
44954,12,1,-93.212387,44.951485
44955,12,1,-93.221107,44.900307
44956,12,1,-93.220963,44.900848
44957,12,1,-93.221169,44.900963
44958,12,1,-93.214249,44.911449
44959,12,1,-93.211311,44.908638
44960,12,1,-93.341522,45.021942
44961,12,1,-93.34156,45.021881
44962,12,1,-93.351486,45.032558
44963,12,1,-93.354179,45.032497
44964,12,1,-93.454353,44.867424
44965,12,1,-93.455231,44.867825
44966,12,1,-93.336266,45.00235
44967,12,1,-93.265663,44.930679
44968,12,1,-93.262337,44.929131
44969,12,1,-93.278038,44.918404
44970,12,1,-93.27594,44.924129
44971,12,1,-93.276329,44.923557
44972,12,1,-93.310646,44.98658
44973,12,1,-93.31031,44.987251
44974,12,1,-93.245659,44.932941
44975,12,1,-93.245583,44.933834
44976,12,1,-93.382576,45.052021
44977,12,1,-93.215744,45.027351
44978,12,1,-93.214127,45.027069
44979,12,1,-93.217499,45.02607
44980,12,1,-93.218987,45.025349
44981,12,1,-93.22126,45.01947
44982,12,1,-93.303001,45.055363
44983,12,1,-93.290062,45.070072
44984,12,1,-93.373985,44.9669
44985,12,1,-93.333817,44.933857
44986,12,1,-93.344131,45.120224
44987,12,1,-93.304008,45.112091
44988,12,1,-93.302284,45.114529
44989,12,1,-93.367508,44.883389
44990,12,1,-93.358772,44.890793
44991,12,1,-93.360168,44.891533
44992,12,1,-93.343475,44.895149
