providerid,uid,caretype,price,capacity,quality,provider_long,provider_lat
YKC4QE0W,8573,family,181,48,2,-93.08902740478516,44.93882751464844
SPP9AM0H,8574,family,42,23,4,-93.08798,44.91041
SIO2NT5U,8575,family,116,26,3,-93.08734,44.90898
TXG8WU1N,8576,center,384,37,3,-93.08718,44.98864
SXF9ZW7J,8577,center,197,68,1,-93.08673,45.01877
KYD1WL5P,8578,family,167,31,2,-93.08651,44.96851
OAL1TZ9T,8579,center,341,65,1,-93.08624,45.05858
NPR3YE0V,8580,family,263,50,4,-93.08621978759766,44.98801040649414
CGF4BN4H,8581,family,0,42,2,-93.08609,44.9101
PKO8AH7F,8582,family,226,0,4,-93.08589000000001,44.9316
PNZ9XE6E,8583,family,195,20,3,-93.08587,44.98801
EBF6JD5L,8584,family,120,34,2,-93.08463287353516,45.00912094116211
HSJ3FL8N,8585,family,49,29,1,-93.08463,45.00873
RRX2CO5C,8586,center,409,97,4,-93.08451,44.98663
ZAF8AO0Q,8587,family,263,13,3,-93.08439,44.74767
KDV7GB1Z,8588,center,242,94,4,-93.08434295654297,44.9700813293457
TEI7YX6S,8589,family,299,15,1,-93.08434,44.96982
LQY8QQ2J,8590,center,146,88,2,-93.08432000000001,44.99891
QFU9DD9D,8591,family,4,42,1,-93.08399,45.13639
MHN2WH6W,8592,family,244,24,1,-93.08367156982422,45.00272369384766
LZB9OV3L,8593,family,238,16,3,-93.08364105224609,44.9757194519043
DIA7IO2H,8594,family,270,44,4,-93.08361053466797,44.93227386474609
SXJ1GD3W,8595,family,236,10,4,-93.08355,44.97413
VRX9YB1L,8596,family,215,19,4,-93.08345,45.02152
UII4CY9P,8597,family,181,47,1,-93.08333,44.97572
ZEP3GT4N,8598,center,445,48,3,-93.08302999999999,45.07058
LUG5VO7N,8599,family,12,32,2,-93.08270263671875,45.02077484130859
PMN8MY5J,8600,center,239,29,3,-93.08252,44.89013
VKZ3HK6H,8601,family,289,7,2,-93.08246,44.92858
XTS4TL9U,8602,center,196,61,3,-93.08215,44.9762
CNI0FH6J,8603,center,349,95,4,-93.08146000000001,45.05599
MTR2RP1C,8604,family,53,10,4,-93.08081,44.982
ZQN9QJ8X,8605,family,105,38,1,-93.08049774169922,44.97380828857422
QQL6RE0T,8606,center,486,81,4,-93.08025000000001,44.97303
TWD8ZN6I,8607,family,278,29,4,-93.0801,44.96736
DLZ5WY0W,8608,family,210,27,4,-93.08005,44.88918
CDR3HV4Y,8609,center,157,53,4,-93.08002471923828,45.07872009277344
NMX7WJ9G,8610,center,342,45,4,-93.07972717285156,44.80883407592773
YRH5AW1M,8611,center,410,81,4,-93.07962000000001,44.99337
MMQ1KN5W,8612,family,273,49,3,-93.07933044433594,44.88958358764648
MLO0JJ9Q,8613,family,34,3,1,-93.07908000000001,45.07877
DKX1DA4B,8614,center,406,94,1,-93.07904000000001,44.80801
HTC7GJ6Y,8615,family,236,25,3,-93.0787,44.902
RNY9KW5J,8616,center,124,23,1,-93.0778,44.93065
FPE5XB3P,8617,center,334,89,3,-93.0777587890625,45.03710556030273
XPS0NZ7R,8618,center,440,90,1,-93.07754,45.02646
AOW4PL2A,8619,family,41,50,4,-93.07738000000001,44.99037
IBF0BI7A,8620,family,97,13,3,-93.07738000000001,45.01261
GIS0BV9G,8621,family,85,39,1,-93.07730865478516,44.97846984863281
PRY1EI2A,8622,center,445,84,4,-93.07698000000001,44.97847
BZP4RS4K,8623,family,114,25,2,-93.07643,45.07657
VSU1KO1M,8624,center,458,44,2,-93.07584,44.97356
RJF9LZ8I,8625,family,18,49,1,-93.07581,44.99312
MPG2RB7Q,8626,center,423,55,3,-93.07550048828125,44.90784072875977
IKF1JA9E,8627,family,181,33,1,-93.07541999999999,44.97228
SVB2WU6S,8628,family,300,2,1,-93.075,44.96996
GJV9HR1T,8629,center,407,95,3,-93.07466888427734,44.93180465698242
HNJ0EK8C,8630,center,207,68,4,-93.07438999999999,44.4702
JHA8YN0N,8631,family,213,37,4,-93.07438000000001,47.39314
BRK1AF2E,8632,center,236,85,1,-93.07434000000001,44.94165
QXK3ZP4N,8633,center,495,94,3,-93.07434000000001,44.95837
ASK9KO8B,8634,family,136,26,1,-93.07431,44.91397
LFN2GU5B,8635,family,214,45,2,-93.07420000000001,44.93177
JGA6LH9A,8636,center,116,75,3,-93.07374,44.92243
IYN3YG5R,8637,family,205,8,2,-93.07371999999999,45.05001
EWT1HA5R,8638,family,42,42,4,-93.07325,44.90656
HJH2YV4K,8639,family,51,18,1,-93.07325,44.98213
CUF2AF7M,8640,family,153,37,1,-93.07321166992188,44.93132781982422
HEG4ZN1C,8641,center,425,68,4,-93.07307,44.9314
LYA0BA5I,8642,family,266,49,1,-93.07244873046875,45.07683181762695
IZA8AN4C,8643,center,406,76,4,-93.0724,45.07657
ESS2GE4X,8644,family,286,44,2,-93.07205,44.80328
DKB3JA9V,8645,family,251,32,1,-93.07168579101563,44.80177307128906
WKG9LZ7H,8646,center,418,81,4,-93.07128,44.92051
BTU5TW2A,8647,center,296,22,1,-93.07095336914063,45.00933074951172
JSV8BV3G,8648,family,183,25,4,-93.07074,44.97092
DXQ8SP3D,8649,family,77,22,1,-93.07041,44.73957
WEC0GL1P,8650,family,221,30,3,-93.06971740722656,45.07265853881836
SGX7TU3P,8651,center,143,52,1,-93.06963348388672,44.97390747070313
GAF0YV4B,8652,family,47,17,3,-93.06950999999999,44.95857
ITK9NP1X,8653,center,204,44,3,-93.06948852539063,45.72097778320313
ZFF7OG2U,8654,family,149,11,1,-93.06923999999999,44.88238
RDL4BU1N,8655,center,186,70,1,-93.06914999999999,44.95904
FMZ2ZK3Z,8656,family,225,41,1,-93.06909,44.96823
SDW3TC1O,8657,center,331,94,1,-93.06896,44.89102
SCZ2LT4B,8658,family,283,36,4,-93.06882,45.00902
GWY0AB1P,8659,center,321,24,1,-93.06838000000001,44.99744
NOC9JN2M,8660,family,127,13,3,-93.06827,44.97004
CRT9QQ4F,8661,family,80,23,4,-93.06820999999999,44.91528
XKE3NR7X,8662,family,96,14,3,-93.06778,45.07406
PTY7CE4R,8663,center,455,38,4,-93.06773,45.01293
SQN3CU0W,8664,family,32,41,1,-93.06735999999999,45.03374
DFM4LD2P,8665,center,492,78,4,-93.06726000000001,44.97957
ZQU2CW5R,8666,family,233,35,3,-93.06725,44.97363
KDJ1AP6L,8667,family,118,32,3,-93.06683,44.90105
GSC4DV5Q,8668,family,148,33,3,-93.06667,44.98539
QQE8SK3U,8669,family,23,31,2,-93.06628000000001,45.4873
ODR1XW6U,8670,family,180,23,2,-93.06605,45.04346
NDE8PI3K,8671,center,128,89,1,-93.06569,44.97235
PEP0MD3P,8672,family,28,25,1,-93.06522,44.95435
TPC8QI8C,8673,center,260,39,3,-93.06441,44.90219
UXE0GU5K,8674,family,249,31,3,-93.06433,44.96188
HCC0EM5N,8675,family,182,36,3,-93.06385,44.98139
RFH2AT5G,8676,family,175,14,3,-93.06368999999999,44.87922
WRW5IV9F,8677,center,164,39,3,-93.06346130371094,44.95988845825195
ETI0UD4K,8678,center,375,97,3,-93.06336,45.07891
ABE6XP9N,8679,family,228,32,1,-93.063142,44.95989
BXR4OG0Z,8680,family,294,5,1,-93.063141,44.95989
MIW3GD2I,8681,center,348,22,1,-93.06314,44.95977
GMN5FU2S,8682,center,357,94,2,-93.063,44.88954
IOO4VS4N,8683,family,107,4,3,-93.0622,44.91389
QTW8CY3Z,8684,family,163,40,4,-93.0621,45.24106
DMD7LT1Y,8685,family,137,40,2,-93.06186,44.88847
AFM3XM5V,8686,center,281,42,4,-93.06186,44.97868
WUJ1WT4G,8687,family,59,42,3,-93.06158000000001,44.83982
FJZ6EY1B,8688,center,235,37,1,-93.06148,44.97868
VYT6QV4B,8689,family,9,0,2,-93.06147766113281,44.97844696044922
KIP5FZ0Q,8690,family,258,42,1,-93.06126999999999,43.86755
WED7LW8Z,8691,family,179,37,3,-93.06115,44.97324
JJL2DR0W,8692,family,246,29,3,-93.0611,44.96876
QDY2NI9A,8693,family,196,18,2,-93.06101226806641,44.96099853515625
XUU9NJ0G,8694,family,258,19,4,-93.06084,45.08193
DCJ2ZL2C,8695,center,371,91,2,-93.06077000000001,44.9615
ZLF7NJ6A,8696,family,229,29,3,-93.06068999999999,44.89167
NBZ3EG7R,8697,family,133,2,4,-93.06063842773438,44.9783935546875
LBP3DP4K,8698,family,26,29,3,-93.060171,44.96423
YOW7EF6R,8699,center,243,22,2,-93.06001999999999,43.86996
UMP8WV5F,8700,center,172,30,4,-93.05974000000001,44.91902
RUN5FO1S,8701,family,112,24,2,-93.05936431884766,44.89794540405273
EVP3TK6D,8702,family,62,44,2,-93.05927,44.9012
JKG2IC3V,8703,center,153,25,4,-93.05925000000001,44.89816
PKT3OY8F,8704,family,196,29,4,-93.0589599609375,44.88463973999023
MZH8KU5Q,8705,family,239,5,2,-93.05869,45.03505
BFZ9IG7L,8706,family,195,20,4,-93.05865,44.89633
TMG8PP1Y,8707,family,29,12,3,-93.05831000000001,45.03558
USD8ZK6G,8708,family,272,11,3,-93.05825805664063,45.57582855224609
JHW1RC9Q,8709,family,273,24,2,-93.05783,44.8466
XEO4CI6E,8710,family,47,6,4,-93.05754852294922,44.84654235839844
FPS3YG1N,8711,center,495,93,3,-93.0569,45.05216
LAY4CB8R,8712,family,68,13,1,-93.056862,44.96424
DEH6HG1F,8713,family,195,12,1,-93.05686187744141,44.96400833129883
JPK3FI8Z,8714,family,268,29,2,-93.05686,44.96372
JQO6YX0B,8715,family,168,36,4,-93.05667,44.88737
KBK8WM2M,8716,family,177,46,3,-93.05654144287109,45.01633071899414
FNV2TE1E,8717,family,52,18,4,-93.05644989013672,44.88739013671875
VWH0YF1K,8718,center,173,77,3,-93.05637359619141,44.89677047729492
JFN6GY7S,8719,family,178,32,1,-93.05629,44.9044
SIR7MJ5H,8720,family,183,1,3,-93.05628967285156,44.97396850585938
WZU5YQ2J,8721,center,346,43,3,-93.05618,45.01633
KGO8CJ9E,8722,family,187,23,4,-93.05617,44.83612
ATY4DV9G,8723,family,245,31,4,-93.05604,44.90711
MZI5NV2X,8724,center,181,37,1,-93.05595099999999,43.86895
SPP4GR1S,8725,family,157,22,2,-93.05593,43.86944
KXU7RL2J,8726,center,289,36,3,-93.05575,43.87559
IWR0WP1Q,8727,family,47,2,3,-93.05571000000001,43.87281
LEL2GB3G,8728,family,31,3,1,-93.05550384521484,43.9276237487793
RIV9RS1O,8729,family,62,46,4,-93.05547,45.16848
KGM8SC7D,8730,family,107,50,2,-93.05538940429688,43.86991119384766
LIU4MV0Z,8731,center,129,73,1,-93.05532,44.83774
KZJ9FT3Z,8732,center,156,58,4,-93.05525970458984,44.83750534057617
OCB4HO9H,8733,center,312,45,3,-93.05509000000001,45.15963
YHB1JR6L,8734,family,229,1,4,-93.05506,44.86255
TLI6XM0J,8735,center,421,33,2,-93.05504608154297,44.89936065673828
MVU6QZ0C,8736,center,163,33,4,-93.05484,44.8594
YVN7PP2G,8737,center,303,89,3,-93.05481,45.82456
QAT9MN2X,8738,family,100,37,3,-93.05479,45.16539
APX4GG0G,8739,family,155,16,1,-93.05451965332031,43.86785125732422
KWD6FT9E,8740,family,204,9,4,-93.05449,43.86755
SBU0WG0C,8741,center,343,62,3,-93.05433654785156,45.15986633300781
ROS8SO4U,8742,family,147,38,2,-93.05425,44.96061
RLI8MJ8M,8743,center,204,81,3,-93.05418,44.85538
RVM5CN4K,8744,family,96,4,2,-93.05416107177734,44.85555267333984
TEN9QT4J,8745,family,258,9,1,-93.05264282226563,44.97298049926758
IDG0XI6O,8746,family,194,25,2,-93.05251312255859,44.90248870849609
GFS7NA4B,8747,center,122,51,3,-93.05249000000001,45.15759
DSY0AS8Z,8748,center,453,95,2,-93.05235,45.0316
PBI2RZ1G,8749,family,252,1,1,-93.05213999999999,44.90251
LYD6VE7I,8750,center,176,86,4,-93.05155944824219,44.97035598754883
WJZ9NQ1F,8751,family,181,19,3,-93.05141,44.97059
XDB7HU2B,8752,family,207,21,3,-93.05126190185547,44.88951873779297
WHE0CW9U,8753,center,309,34,4,-93.05106000000001,44.8886
CXF0UO2L,8754,family,78,36,2,-93.05092999999999,44.97277
MEK3MK8S,8755,family,118,31,1,-93.05071258544922,44.96153259277344
LXK2DZ7D,8756,center,175,43,1,-93.05025000000001,45.05086
IAS4UG0U,8757,family,215,16,2,-93.04999542236328,45.28387069702148
MEB7FO2D,8758,center,198,90,4,-93.04995727539063,45.82310485839844
TFG6PN4H,8759,family,274,21,1,-93.04935,43.86941
VNT1GP6O,8760,family,171,36,4,-93.048942,45.67445
UVR0IQ3Y,8761,family,232,48,2,-93.048941,45.67445
DDC1UL3E,8762,family,3,12,3,-93.04872,44.96695
IYH3HA6E,8763,family,58,10,1,-93.04856,44.96065
FRL0YE8W,8764,center,498,78,3,-93.04848,44.84182
RIF8NZ1G,8765,family,141,22,4,-93.04768,44.99589
FCB4PU7L,8766,family,212,14,3,-93.04749298095703,44.89384841918945
RNH8BL8V,8767,family,264,42,2,-93.04745483398438,44.8845100402832
TFJ7GX9A,8768,family,187,50,2,-93.04741,45.28394
NTT6SB2R,8769,family,153,38,4,-93.04734999999999,44.98991
BUV1RH7W,8770,family,149,43,2,-93.04716000000001,45.08383
EII4PQ2Z,8771,center,150,76,3,-93.04712000000001,44.88451
PRG1DE6J,8772,family,13,13,1,-93.04667663574219,45.16979217529297
NOV4SU9I,8773,family,106,30,3,-93.04652,44.88051
NTE3UT7Z,8774,center,268,24,4,-93.04649000000001,45.18349
HJI6KG9E,8775,family,37,24,1,-93.04647827148438,45.18382263183594
EER3ZR0C,8776,family,222,7,2,-93.046021,44.89559
CKP5SF5Z,8777,family,229,17,4,-93.04589,44.88516
ZYT4ZX3A,8778,center,413,27,3,-93.04583,44.95562
TTI7FT3T,8779,family,174,14,2,-93.04582000000001,43.86512
KGC2UP0E,8780,center,432,21,1,-93.04572,44.85975
XJT6JQ3P,8781,family,98,26,1,-93.04533000000001,44.88078
MLZ2KA6W,8782,center,173,60,2,-93.0453,44.95883
RYU4GM8R,8783,center,368,50,1,-93.04524000000001,44.88949
UVJ7UG1L,8784,center,181,82,4,-93.04521,44.88966
WXW2MI9I,8785,family,174,5,3,-93.04505157470703,44.86027908325195
XYF4RK2M,8786,center,360,63,4,-93.04461000000001,44.96804
CEP2NN3H,8787,family,74,20,1,-93.04446,45.15921
YPF6KE3Z,8788,family,70,5,2,-93.04438,45.02137
RUR7PL9H,8789,family,200,17,1,-93.04430389404297,44.98347854614258
RCV8FS0W,8790,family,18,3,3,-93.04401,44.98347
ELQ1ZO0G,8791,family,103,33,1,-93.04360198974609,45.15926361083984
YCF1HR6R,8792,family,64,37,4,-93.04349000000001,44.88143
EER5RM1B,8793,family,48,22,2,-93.04348,44.98556
ACM8GS0H,8794,family,249,42,4,-93.04318000000001,45.16668
XGH9RW6J,8795,center,174,54,2,-93.0431,44.95743
CMH1QT6O,8796,family,39,50,2,-93.04286000000001,45.15905
SQN6LT3F,8797,center,425,26,3,-93.04277038574219,44.85528945922852
SVU1AJ5I,8798,center,367,34,1,-93.04273000000001,44.87849
BGS9BK5E,8799,family,173,48,3,-93.0427,44.88739
LMU5BZ8W,8800,family,66,26,3,-93.04245,44.89814
IWI4WG7J,8801,family,146,27,4,-93.04195,45.15689
TER6SO1D,8802,center,439,93,4,-93.04186,44.8401
LII3AD8Z,8803,family,211,17,1,-93.04183197021484,44.97890853881836
GTW9OZ1S,8804,center,433,53,3,-93.04180145263672,44.98558044433594
QVX7JY4F,8805,family,48,12,3,-93.0418,44.94982
MWY3OB8T,8806,center,374,20,4,-93.04167175292969,45.00376510620117
GJD9SM2F,8807,family,183,43,2,-93.04088,45.02241
JDI9RL7Y,8808,center,428,60,3,-93.04032100000001,45.00021
VNN1LC4Y,8809,family,73,40,4,-93.04031999999999,45.00021
CJD0LR8F,8810,center,347,98,1,-93.04017,44.97361
MGG6TZ4P,8811,family,76,21,3,-93.03985595703125,44.88632965087891
LWL4MH9O,8812,center,390,58,1,-93.03983100000001,44.86453
ALI7DJ8S,8813,family,22,26,4,-93.03975,45.00311
XRG7ES8I,8814,family,182,14,3,-93.03962,44.99075
AXI4PS8O,8815,family,144,36,4,-93.03953300000001,44.85134
EDK7SH8A,8816,family,277,50,3,-93.03953199999999,44.85134
DKG8TC7X,8817,family,232,50,2,-93.03941,44.86458
NQX3LU0I,8818,family,30,33,4,-93.0394,44.87515
OJM4RJ7O,8819,family,32,10,4,-93.03936,44.84856
ZDM1QA7M,8820,family,50,13,1,-93.03907012939453,44.84814071655273
VAR7WU4U,8821,family,104,24,2,-93.03904,45.1064
YCL2GT0R,8822,family,278,5,1,-93.03901672363281,44.83963775634766
PTP9XA9E,8823,family,130,41,3,-93.03874,44.8947
FIC5ES1I,8824,family,281,42,1,-93.03868103027344,44.88375854492188
RDI5CU9B,8825,family,146,41,2,-93.03863,45.68611
UNW4NQ0A,8826,family,168,9,1,-93.03845,44.99257
OSL2NU0H,8827,family,269,27,4,-93.03830718994141,44.83710098266602
FZV1IA8G,8828,family,197,0,3,-93.03809,45.1487
QIH2DZ7F,8829,family,126,4,4,-93.03801727294922,44.99265289306641
WMT3MR2K,8830,center,296,55,4,-93.03795,44.83807
VEA8JU6R,8831,family,207,21,3,-93.03771999999999,44.98929
NRV4IQ0G,8832,center,165,36,1,-93.0376,44.88763
YRG9KH8Z,8833,family,200,4,4,-93.03754425048828,44.96406555175781
KCA5KV6Y,8834,center,185,26,1,-93.03723907470703,44.95768737792969
UOY0HH1E,8835,family,258,33,4,-93.03711,44.87114
BWL6CY4N,8836,family,233,28,2,-93.03709000000001,44.99141
FJV6SB3P,8837,family,81,34,1,-93.03703,44.95745
SLF7OY6C,8838,center,175,54,2,-93.036941,44.86569
EGZ5CH4Y,8839,center,224,29,1,-93.03694,44.86569
RQM1DH9V,8840,center,240,92,3,-93.03673000000001,44.94962
HEW1HG2E,8841,center,422,37,1,-93.03644,44.86975
FSI7SJ9H,8842,family,183,49,1,-93.03644,44.87765
KOL7FN3N,8843,center,236,78,2,-93.03640747070313,44.95346450805664
KLU9ZF3T,8844,center,245,28,2,-93.03624000000001,44.84917
JHP6LE0I,8845,family,91,45,2,-93.03601837158203,44.96035766601563
THN4RJ3F,8846,family,189,9,4,-93.036,44.96025
UTI9TC7I,8847,family,263,34,2,-93.03598785400391,44.84922027587891
LTV8EF0S,8848,center,184,91,2,-93.035888671875,44.87542724609375
ZFT5FZ5T,8849,family,95,14,1,-93.035888671875,45.10259628295898
IAQ6TU2H,8850,family,126,43,1,-93.03583526611328,45.01642990112305
RYE0KQ4S,8851,center,281,78,1,-93.03582,44.87567
ZLV5VU1J,8852,center,324,41,4,-93.03579000000001,44.97232
XAS0MI1V,8853,family,226,28,2,-93.03579000000001,45.01062
RFY5WI1C,8854,center,472,78,4,-93.03557000000001,44.85002
MRD3EK6J,8855,family,199,3,1,-93.03551,44.84331
PEU0HO4F,8856,center,367,31,1,-93.0355,44.95164
TRW3RK9C,8857,family,258,38,2,-93.03539276123047,44.82958221435547
LJQ6LV3Y,8858,family,28,49,1,-93.03502,45.09987
BVJ0UU6A,8859,family,16,10,1,-93.03496,44.8351
RYU2EU2X,8860,family,33,7,4,-93.03481292724609,44.95586013793945
COD6SS1A,8861,family,267,32,2,-93.03449999999999,44.87847
BVQ3OU9Q,8862,family,57,22,4,-93.03439331054688,44.97328948974609
VHE6UC7F,8863,family,256,38,1,-93.03427000000001,44.87289
TOW4CZ3W,8864,family,276,7,2,-93.0342,44.96014
JGH9AI5H,8865,center,263,77,3,-93.03409000000001,44.97358
OJN9GX9F,8866,center,465,40,1,-93.03404000000001,44.95652
HWQ4PQ3O,8867,family,112,1,2,-93.03398132324219,44.99171829223633
QOV2YA2F,8868,family,130,9,2,-93.0337,44.99158
YPN9JL3L,8869,family,46,38,1,-93.03369000000001,44.84646
ATS0HP9Y,8870,family,157,18,4,-93.0335,44.9872
QIA6BG3L,8871,family,102,50,2,-93.03306000000001,45.10598
OOX5QP5T,8872,family,151,0,4,-93.03304,45.09553
TTU1TH6E,8873,family,214,28,3,-93.03281,45.0822
SPK9VP2Q,8874,center,358,45,3,-93.03273773193359,45.09552764892578
IZA8YJ4V,8875,family,97,37,3,-93.03252000000001,45.49251
FRR2OL1A,8876,center,385,57,4,-93.03250122070313,45.09373092651367
LRB4FL5P,8877,family,58,1,3,-93.0325,45.09324
LEM5SK6P,8878,family,248,30,4,-93.03242,44.9749
LNY4GO2L,8879,center,344,41,1,-93.03229,44.9527
FXG5GI9X,8880,family,105,30,4,-93.03199768066406,44.97415542602539
HRO5LS0P,8881,family,108,35,3,-93.0317,44.99285
LLV5LY4W,8882,center,264,33,1,-93.03134,44.95884
MQK3GJ8O,8883,center,376,86,3,-93.03075,44.9859
IRZ4DU1M,8884,family,145,23,3,-93.03059,45.01694
XFE1EJ6T,8885,family,143,20,2,-93.03055999999999,44.989
INW1KU1W,8886,family,275,28,1,-93.03034210205078,44.96976089477539
FMD8FU2I,8887,center,458,61,4,-93.03,45.0956
SSM3HI7L,8888,center,473,60,2,-93.02948000000001,44.97565
KFD3VU9H,8889,family,253,47,3,-93.0292,44.83212
LXY4OX0M,8890,family,205,0,3,-93.02895,44.96931
AWB5AX0G,8891,family,114,40,1,-93.02888,44.99078
IPT4DO6R,8892,family,262,11,3,-93.02873992919922,44.94759750366211
QOV4MX1C,8893,center,415,79,2,-93.02849000000001,44.99787
NGF0LY3W,8894,family,155,11,4,-93.02824,44.95652
WHV6QO3K,8895,center,271,69,2,-93.02768,44.85801
SGS9TG1A,8896,family,143,30,2,-93.02748107910156,44.84441757202148
ECN3FI7U,8897,family,202,37,3,-93.02748,44.84459
LQS5MN9S,8898,center,425,99,2,-93.02739715576172,44.9526252746582
VQS8PA4K,8899,family,240,13,2,-93.02739,44.97995
SMX2BQ6O,8900,family,228,9,2,-93.02738952636719,44.85249710083008
VPU9GT2A,8901,family,58,28,1,-93.02727508544922,44.94874572753906
WDI0LQ7Q,8902,center,444,44,2,-93.02712,44.99828
NUU3VA8P,8903,family,135,48,2,-93.02711486816406,44.95861434936523
ZKB5VJ5C,8904,family,164,14,1,-93.02709,45.01738
UYL3SR9D,8905,family,241,16,3,-93.02689361572266,44.836181640625
FEJ5BM7C,8906,family,220,24,2,-93.02632,44.82935
BYU3OD5W,8907,family,273,35,1,-93.02542,44.84961
JNQ2DH9F,8908,family,167,41,2,-93.02537536621094,44.84977340698242
CIR3PT6Q,8909,family,56,46,2,-93.02467,45.00607
MCM3DE7V,8910,center,209,95,4,-93.02427,44.7177
HIJ7HR7X,8911,center,356,88,1,-93.02412,45.08129
JYQ3ZF5J,8912,family,254,23,3,-93.02401999999999,44.97165
OUM0XN2D,8913,center,127,89,2,-93.02401,45.2723
HDU1OE6Q,8914,family,198,47,3,-93.02369,44.95436
TZT6UN0J,8915,family,53,45,2,-93.02346038818359,44.98832321166992
BOQ6GI1N,8916,center,498,89,1,-93.02346,44.98808
VUD7UR9O,8917,family,233,10,2,-93.02298,45.00888
VGS1UY3C,8918,family,49,7,1,-93.02285999999999,44.85478
NGY6UQ3W,8919,family,198,7,1,-93.02252197265625,44.85563659667969
ORR7NM5P,8920,family,133,32,2,-93.02204,44.8237
ZED8IN9F,8921,family,255,18,2,-93.02204,44.95565
NIB7OT0A,8922,family,264,25,2,-93.02164999999999,44.94558
MKV3TH1X,8923,family,174,22,3,-93.02127,45.03596
DED4ZU1W,8924,family,9,23,2,-93.0209,44.96744
IPI1JX3C,8925,family,128,14,4,-93.01989,44.52597
QTV1QP1J,8926,center,323,50,2,-93.01985000000001,45.15555
JEE3RG4R,8927,center,117,98,3,-93.0196,43.62699
NFG4QP0R,8928,center,379,95,1,-93.01958465576172,45.15583801269531
ZHL4RN3K,8929,center,217,78,3,-93.01934051513672,44.94094085693359
GVF8ZR9X,8930,family,166,33,2,-93.01929,46.02715
VVT8RR6G,8931,family,201,2,1,-93.01924,44.98538
MWT5WU3K,8932,center,147,49,4,-93.01902,44.94094
XGD7YL6W,8933,family,119,20,1,-93.01885223388672,44.98200225830078
UAG4FH2H,8934,family,161,28,2,-93.01859283447266,45.09011840820313
FAG8TN5Y,8935,center,483,26,2,-93.01859,45.09035
YEO2KQ9E,8936,family,99,7,3,-93.01809,45.06606
QIS9VK4B,8937,family,17,17,1,-93.01808166503906,45.06657028198242
EBU4YN5Q,8938,center,109,21,4,-93.01754,44.98499
YPX4ZO4Q,8939,family,79,45,4,-93.01689,45.09699
EHZ2YU4K,8940,center,444,58,4,-93.01625,44.96178
COO2EI8N,8941,center,191,25,1,-93.01604,44.95529
PMM8RE6L,8942,family,217,17,3,-93.01547241210938,45.05585861206055
AVQ2DN8Y,8943,family,295,17,1,-93.01544,45.26949
MGZ7FH2P,8944,family,172,39,3,-93.01539,44.94144
XDD6RR2O,8945,center,343,72,1,-93.01513671875,44.96035766601563
ZSQ6CX2V,8946,center,161,44,3,-93.01505279541016,44.94144058227539
UFW3YX6N,8947,family,36,38,3,-93.01496,45.24369
UKU9WX5H,8948,family,254,19,2,-93.01415252685547,45.25195693969727
WED6IQ6Q,8949,family,54,39,1,-93.01412999999999,45.04436
QLQ6FE8D,8950,family,252,50,2,-93.0137,44.95392
QXS9OB8G,8951,family,27,16,1,-93.01363000000001,45.4957
RSZ5PO9Q,8952,family,235,17,2,-93.01341247558594,45.06301116943359
PNJ2HZ6T,8953,center,101,98,1,-93.01332855224609,44.94862365722656
OZN7HI2S,8954,center,327,83,1,-93.01331,45.05899
JQT0KO3M,8955,family,172,5,3,-93.01331,45.27335
DRG4OE7G,8956,center,173,48,2,-93.01284,45.0566
APR8OT8F,8957,center,135,83,2,-93.01244,45.0599
JKD3OO5G,8958,family,146,35,4,-93.01219,45.24822
EGK6JI1E,8959,family,129,39,3,-93.01185,45.0881
GLE5EF4H,8960,center,337,47,2,-93.01182,45.23063
ZBS6NL0O,8961,family,228,19,2,-93.01146,44.93064
FMA0FO9F,8962,family,278,23,4,-93.01131,44.96193
EUI6VF4T,8963,family,126,29,2,-93.01124,45.06425
KTY1WK0D,8964,family,140,3,3,-93.01093,44.06816
PCY3AK6O,8965,family,131,8,4,-93.01084,44.93173
DOJ3HQ7K,8966,family,225,20,4,-93.01066589355469,45.31708908081055
TMC4GQ0W,8967,family,268,49,4,-93.01051,43.65833
TGV9LL0G,8968,family,131,2,4,-93.01033,45.16515
PTO9PY4T,8969,family,131,49,1,-93.01029,45.48187
QVQ6AV0T,8970,center,470,62,3,-93.00996000000001,44.93078
AAW4EH3G,8971,family,276,5,4,-93.00991999999999,45.24763
ARP3DQ6D,8972,center,382,79,4,-93.00987000000001,45.05476
SUE3OZ5L,8973,family,74,43,3,-93.0097,44.93226
GYH1NF5V,8974,family,216,29,4,-93.00968,44.94234
EKA6XD0L,8975,family,11,32,4,-93.00952,45.08913
SIT0DJ7C,8976,family,4,44,1,-93.00913,44.93988
TBH1SJ7I,8977,family,132,26,4,-93.00911712646484,45.02995681762695
UZR7MB3A,8978,center,218,96,3,-93.00898742675781,45.28417587280273
VBT4EG4W,8979,family,89,23,3,-93.00887,44.94345
BTA5OL1R,8980,center,159,65,3,-93.00886535644531,44.92276763916016
YNF2IG1K,8981,center,368,22,2,-93.00846,44.9788
GDF3VT9Y,8982,family,275,23,2,-93.00809,45.05673
ZTB0UF4T,8983,family,1,14,1,-93.00806,45.05562
LWJ3XU8R,8984,family,218,28,3,-93.00772094726563,45.05560302734375
TXT5QW8G,8985,center,268,66,1,-93.00771331787109,45.4804573059082
CLS0ZV4Q,8986,family,237,13,1,-93.00766,45.51996
FAQ9UQ4A,8987,family,134,19,4,-93.00756,44.87418
FRN7LV5L,8988,family,31,17,1,-93.00729,44.95002
